"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SGP","POP","WOMEN","MLN_PER","A","1968",977.9,
"SGP","POP","WOMEN","MLN_PER","A","1969",995.6,
"SGP","POP","WOMEN","MLN_PER","A","1970",982.754,
"SGP","POP","WOMEN","MLN_PER","A","1971",1031.7,
"SGP","POP","WOMEN","MLN_PER","A","1972",1051.3,
"SGP","POP","WOMEN","MLN_PER","A","1973",1071.6,
"SGP","POP","WOMEN","MLN_PER","A","1974",1090.1,
"SGP","POP","WOMEN","MLN_PER","A","1975",1106.5,
"SGP","POP","WOMEN","MLN_PER","A","1976",1122,
"SGP","POP","WOMEN","MLN_PER","A","1977",1138,
"SGP","POP","WOMEN","MLN_PER","A","1978",1152.2,
"SGP","POP","WOMEN","MLN_PER","A","1979",1167.2,
"SGP","POP","WOMEN","MLN_PER","A","1980",1123.114,
"SGP","POP","WOMEN","MLN_PER","A","1981",1144.604,
"SGP","POP","WOMEN","MLN_PER","A","1982",1165.385,
"SGP","POP","WOMEN","MLN_PER","A","1983",1185.694,
"SGP","POP","WOMEN","MLN_PER","A","1984",1204.596,
"SGP","POP","WOMEN","MLN_PER","A","1985",1224.15,
"SGP","POP","WOMEN","MLN_PER","A","1986",1242.077,
"SGP","POP","WOMEN","MLN_PER","A","1987",1259.676,
"SGP","POP","WOMEN","MLN_PER","A","1988",1281.88,
"SGP","POP","WOMEN","MLN_PER","A","1989",1306.352,
"SGP","POP","WOMEN","MLN_PER","A","1990",1349.577,
"SGP","POP","WOMEN","MLN_PER","A","1991",1380.397,
"SGP","POP","WOMEN","MLN_PER","A","1992",1410.691,
"SGP","POP","WOMEN","MLN_PER","A","1993",1440.324,
"SGP","POP","WOMEN","MLN_PER","A","1994",1470.171,
"SGP","POP","WOMEN","MLN_PER","A","1995",1499.5,
"SGP","POP","WOMEN","MLN_PER","A","1996",1528.113,
"SGP","POP","WOMEN","MLN_PER","A","1997",1557.653,
"SGP","POP","WOMEN","MLN_PER","A","1998",1588.202,
"SGP","POP","WOMEN","MLN_PER","A","1999",1614.877,
"SGP","POP","WOMEN","MLN_PER","A","2000",1638.696,
"SGP","POP","WOMEN","MLN_PER","A","2001",1667.344,
"SGP","POP","WOMEN","MLN_PER","A","2002",1698.649,
"SGP","POP","WOMEN","MLN_PER","A","2003",1693.49,
"SGP","POP","WOMEN","MLN_PER","A","2004",1718.235,
"SGP","POP","WOMEN","MLN_PER","A","2005",1746.675,
"SGP","POP","WOMEN","MLN_PER","A","2006",1777.652,
"SGP","POP","WOMEN","MLN_PER","A","2007",1807.605,
"SGP","POP","WOMEN","MLN_PER","A","2008",1839.667,
"SGP","POP","WOMEN","MLN_PER","A","2009",1889.144,
"SGP","POP","WOMEN","MLN_PER","A","2010",1910.588,
"SGP","POP","WOMEN","MLN_PER","A","2011",1921.081,
"SGP","POP","WOMEN","MLN_PER","A","2012",1938.159,
"SGP","POP","WOMEN","MLN_PER","A","2013",1953.247,
"SGP","POP","WOMEN","MLN_PER","A","2014",1968.329,
"SGP","POP","WOMEN","MLN_PER","A","2015",1986.062,
"SGP","POP","WOMEN","MLN_PER","A","2016",2004.033,
"SGP","POP","WOMEN","MLN_PER","A","2017",2022.251,
"SGP","POP","WOMEN","MLN_PER","A","2018",2038.445,
"SGP","POP","WOMEN","MLN_PER","A","2019",2056.827,
"SGP","POP","WOMEN","MLN_PER","A","2020",2066.654,
"SGP","POP","WOMEN","MLN_PER","A","2021",2033.728,
"ZAF","POP","MEN","MLN_PER","A","1950",6.768288,
"ZAF","POP","MEN","MLN_PER","A","1951",6.912154,
"ZAF","POP","MEN","MLN_PER","A","1952",7.064011,
"ZAF","POP","MEN","MLN_PER","A","1953",7.222521,
"ZAF","POP","MEN","MLN_PER","A","1954",7.386504,
"ZAF","POP","MEN","MLN_PER","A","1955",7.556274,
"ZAF","POP","MEN","MLN_PER","A","1956",7.732763,
"ZAF","POP","MEN","MLN_PER","A","1957",7.916356,
"ZAF","POP","MEN","MLN_PER","A","1958",8.105212,
"ZAF","POP","MEN","MLN_PER","A","1959",8.299524,
"ZAF","POP","MEN","MLN_PER","A","1960",8.502462,
"ZAF","POP","MEN","MLN_PER","A","1961",8.725719,
"ZAF","POP","MEN","MLN_PER","A","1962",8.97111,
"ZAF","POP","MEN","MLN_PER","A","1963",9.228327,
"ZAF","POP","MEN","MLN_PER","A","1964",9.496081,
"ZAF","POP","MEN","MLN_PER","A","1965",9.774938,
"ZAF","POP","MEN","MLN_PER","A","1966",10.062793,
"ZAF","POP","MEN","MLN_PER","A","1967",10.359447,
"ZAF","POP","MEN","MLN_PER","A","1968",10.665273,
"ZAF","POP","MEN","MLN_PER","A","1969",10.978419,
"ZAF","POP","MEN","MLN_PER","A","1970",11.297621,
"ZAF","POP","MEN","MLN_PER","A","1971",11.639174,
"ZAF","POP","MEN","MLN_PER","A","1972",12.008339,
"ZAF","POP","MEN","MLN_PER","A","1973",12.391239,
"ZAF","POP","MEN","MLN_PER","A","1974",12.779067,
"ZAF","POP","MEN","MLN_PER","A","1975",13.167637,
"ZAF","POP","MEN","MLN_PER","A","1976",13.548593,
"ZAF","POP","MEN","MLN_PER","A","1977",13.954174,
"ZAF","POP","MEN","MLN_PER","A","1978",14.394419,
"ZAF","POP","MEN","MLN_PER","A","1979",14.834847,
"ZAF","POP","MEN","MLN_PER","A","1980",15.277163,
"ZAF","POP","MEN","MLN_PER","A","1981",15.631584,
"ZAF","POP","MEN","MLN_PER","A","1982",15.892089,
"ZAF","POP","MEN","MLN_PER","A","1983",16.125712,
"ZAF","POP","MEN","MLN_PER","A","1984",16.336892,
"ZAF","POP","MEN","MLN_PER","A","1985",16.509633,
"ZAF","POP","MEN","MLN_PER","A","1986",16.884766,
"ZAF","POP","MEN","MLN_PER","A","1987",17.515112,
"ZAF","POP","MEN","MLN_PER","A","1988",18.162511,
"ZAF","POP","MEN","MLN_PER","A","1989",18.81014,
"ZAF","POP","MEN","MLN_PER","A","1990",19.42261,
"ZAF","POP","MEN","MLN_PER","A","1991",19.938868,
"ZAF","POP","MEN","MLN_PER","A","1992",20.288795,
"ZAF","POP","MEN","MLN_PER","A","1993",20.519373,
"ZAF","POP","MEN","MLN_PER","A","1994",20.745185,
"ZAF","POP","MEN","MLN_PER","A","1995",20.960965,
"ZAF","POP","MEN","MLN_PER","A","1996",21.154146,
"ZAF","POP","MEN","MLN_PER","A","1997",21.405714,
"ZAF","POP","MEN","MLN_PER","A","1998",21.703486,
"ZAF","POP","MEN","MLN_PER","A","1999",21.977029,
"ZAF","POP","MEN","MLN_PER","A","2000",22.221379,
"ZAF","POP","MEN","MLN_PER","A","2001",22.447806,
"ZAF","POP","MEN","MLN_PER","A","2002",22.251735,
"ZAF","POP","MEN","MLN_PER","A","2003",22.487601,
"ZAF","POP","MEN","MLN_PER","A","2004",22.756065,
"ZAF","POP","MEN","MLN_PER","A","2005",23.045138,
"ZAF","POP","MEN","MLN_PER","A","2006",23.349168,
"ZAF","POP","MEN","MLN_PER","A","2007",23.677658,
"ZAF","POP","MEN","MLN_PER","A","2008",24.029061,
"ZAF","POP","MEN","MLN_PER","A","2009",24.396168,
"ZAF","POP","MEN","MLN_PER","A","2010",24.78414,
"ZAF","POP","MEN","MLN_PER","A","2011",25.191455,
"ZAF","POP","MEN","MLN_PER","A","2012",25.607146,
"ZAF","POP","MEN","MLN_PER","A","2013",26.02955,
"ZAF","POP","MEN","MLN_PER","A","2014",26.45977,
"ZAF","POP","MEN","MLN_PER","A","2015",26.886368,
"ZAF","POP","MEN","MLN_PER","A","2016",27.303733,
"ZAF","POP","MEN","MLN_PER","A","2017",27.724515,
"ZAF","POP","MEN","MLN_PER","A","2018",28.149174,
"ZAF","POP","MEN","MLN_PER","A","2019",28.586182,
"ZAF","POP","MEN","MLN_PER","A","2020",28.999432,
"ZAF","POP","MEN","MLN_PER","A","2021",29.306964,
"ZAF","POP","WOMEN","MLN_PER","A","1950",6275.554,
"ZAF","POP","WOMEN","MLN_PER","A","1951",6412.906,
"ZAF","POP","WOMEN","MLN_PER","A","1952",6558.904,
"ZAF","POP","WOMEN","MLN_PER","A","1953",6710.728,
"ZAF","POP","WOMEN","MLN_PER","A","1954",6869.372,
"ZAF","POP","WOMEN","MLN_PER","A","1955",7037.856,
"ZAF","POP","WOMEN","MLN_PER","A","1956",7216.175,
"ZAF","POP","WOMEN","MLN_PER","A","1957",7403.78,
"ZAF","POP","WOMEN","MLN_PER","A","1958",7595.664,
"ZAF","POP","WOMEN","MLN_PER","A","1959",7796.932,
"ZAF","POP","WOMEN","MLN_PER","A","1960",8017.981,
"ZAF","POP","WOMEN","MLN_PER","A","1961",8263.744,
"ZAF","POP","WOMEN","MLN_PER","A","1962",8532.022,
"ZAF","POP","WOMEN","MLN_PER","A","1963",8813.89,
"ZAF","POP","WOMEN","MLN_PER","A","1964",9107.017,
"ZAF","POP","WOMEN","MLN_PER","A","1965",9412.253,
"ZAF","POP","WOMEN","MLN_PER","A","1966",9726.981,
"ZAF","POP","WOMEN","MLN_PER","A","1967",10051.233,
"ZAF","POP","WOMEN","MLN_PER","A","1968",10385.269,
"ZAF","POP","WOMEN","MLN_PER","A","1969",10725.799,
"ZAF","POP","WOMEN","MLN_PER","A","1970",11070.685,
"ZAF","POP","WOMEN","MLN_PER","A","1971",11392.269,
"ZAF","POP","WOMEN","MLN_PER","A","1972",11690.168,
"ZAF","POP","WOMEN","MLN_PER","A","1973",11991.273,
"ZAF","POP","WOMEN","MLN_PER","A","1974",12297.951,
"ZAF","POP","WOMEN","MLN_PER","A","1975",12610.33,
"ZAF","POP","WOMEN","MLN_PER","A","1976",12931.704,
"ZAF","POP","WOMEN","MLN_PER","A","1977",13245.668,
"ZAF","POP","WOMEN","MLN_PER","A","1978",13549.027,
"ZAF","POP","WOMEN","MLN_PER","A","1979",13862.168,
"ZAF","POP","WOMEN","MLN_PER","A","1980",14186.384,
"ZAF","POP","WOMEN","MLN_PER","A","1981",14600.98,
"ZAF","POP","WOMEN","MLN_PER","A","1982",15130.327,
"ZAF","POP","WOMEN","MLN_PER","A","1983",15739.46,
"ZAF","POP","WOMEN","MLN_PER","A","1984",16431.314,
"ZAF","POP","WOMEN","MLN_PER","A","1985",17243.33,
"ZAF","POP","WOMEN","MLN_PER","A","1986",17993.068,
"ZAF","POP","WOMEN","MLN_PER","A","1987",18604.226,
"ZAF","POP","WOMEN","MLN_PER","A","1988",19231.341,
"ZAF","POP","WOMEN","MLN_PER","A","1989",19858.546,
"ZAF","POP","WOMEN","MLN_PER","A","1990",20454.957,
"ZAF","POP","WOMEN","MLN_PER","A","1991",20972.091,
"ZAF","POP","WOMEN","MLN_PER","A","1992",21471.959,
"ZAF","POP","WOMEN","MLN_PER","A","1993",22006.068,
"ZAF","POP","WOMEN","MLN_PER","A","1994",22522.798,
"ZAF","POP","WOMEN","MLN_PER","A","1995",23025.116,
"ZAF","POP","WOMEN","MLN_PER","A","1996",23507.455,
"ZAF","POP","WOMEN","MLN_PER","A","1997",23879.336,
"ZAF","POP","WOMEN","MLN_PER","A","1998",24148.683,
"ZAF","POP","WOMEN","MLN_PER","A","1999",24387.653,
"ZAF","POP","WOMEN","MLN_PER","A","2000",24591.892,
"ZAF","POP","WOMEN","MLN_PER","A","2001",24781.909,
"ZAF","POP","WOMEN","MLN_PER","A","2002",24078.43,
"ZAF","POP","WOMEN","MLN_PER","A","2003",24288.482,
"ZAF","POP","WOMEN","MLN_PER","A","2004",24520.478,
"ZAF","POP","WOMEN","MLN_PER","A","2005",24765.044,
"ZAF","POP","WOMEN","MLN_PER","A","2006",25018.733,
"ZAF","POP","WOMEN","MLN_PER","A","2007",25296.199,
"ZAF","POP","WOMEN","MLN_PER","A","2008",25599.028,
"ZAF","POP","WOMEN","MLN_PER","A","2009",25941.195,
"ZAF","POP","WOMEN","MLN_PER","A","2010",26311.363,
"ZAF","POP","WOMEN","MLN_PER","A","2011",26697.442,
"ZAF","POP","WOMEN","MLN_PER","A","2012",27092.107,
"ZAF","POP","WOMEN","MLN_PER","A","2013",27494.835,
"ZAF","POP","WOMEN","MLN_PER","A","2014",27909.666,
"ZAF","POP","WOMEN","MLN_PER","A","2015",28317.37,
"ZAF","POP","WOMEN","MLN_PER","A","2016",28716.415,
"ZAF","POP","WOMEN","MLN_PER","A","2017",29115.521,
"ZAF","POP","WOMEN","MLN_PER","A","2018",29524.077,
"ZAF","POP","WOMEN","MLN_PER","A","2019",29946.675,
"ZAF","POP","WOMEN","MLN_PER","A","2020",30353.508,
"ZAF","POP","WOMEN","MLN_PER","A","2021",30657.953,
"WLD","POP","MEN","MLN_PER","A","1950",1245.362962,
"WLD","POP","MEN","MLN_PER","A","1951",1267.473182,
"WLD","POP","MEN","MLN_PER","A","1952",1291.399982,
"WLD","POP","MEN","MLN_PER","A","1953",1316.659222,
"WLD","POP","MEN","MLN_PER","A","1954",1342.923168,
"WLD","POP","MEN","MLN_PER","A","1955",1370.392334,
"WLD","POP","MEN","MLN_PER","A","1956",1398.204899,
"WLD","POP","MEN","MLN_PER","A","1957",1426.956255,
"WLD","POP","MEN","MLN_PER","A","1958",1456.539031,
"WLD","POP","MEN","MLN_PER","A","1959",1483.988509,
"WLD","POP","MEN","MLN_PER","A","1960",1508.544523,
"WLD","POP","MEN","MLN_PER","A","1961",1533.166888,
"WLD","POP","MEN","MLN_PER","A","1962",1562.52205,
"WLD","POP","MEN","MLN_PER","A","1963",1597.443478,
"WLD","POP","MEN","MLN_PER","A","1964",1633.558673,
"WLD","POP","MEN","MLN_PER","A","1965",1668.77695,
"WLD","POP","MEN","MLN_PER","A","1966",1703.570405,
"WLD","POP","MEN","MLN_PER","A","1967",1738.207394,
"WLD","POP","MEN","MLN_PER","A","1968",1774.117117,
"WLD","POP","MEN","MLN_PER","A","1969",1811.408832,
"WLD","POP","MEN","MLN_PER","A","1970",1849.178861,
"WLD","POP","MEN","MLN_PER","A","1971",1886.958545,
"WLD","POP","MEN","MLN_PER","A","1972",1924.815839,
"WLD","POP","MEN","MLN_PER","A","1973",1963.205827,
"WLD","POP","MEN","MLN_PER","A","1974",2001.478753,
"WLD","POP","MEN","MLN_PER","A","1975",2038.952421,
"WLD","POP","MEN","MLN_PER","A","1976",2075.816859,
"WLD","POP","MEN","MLN_PER","A","1977",2112.756768,
"WLD","POP","MEN","MLN_PER","A","1978",2149.991445,
"WLD","POP","MEN","MLN_PER","A","1979",2188.175859,
"WLD","POP","MEN","MLN_PER","A","1980",2227.803133,
"WLD","POP","MEN","MLN_PER","A","1981",2268.641815,
"WLD","POP","MEN","MLN_PER","A","1982",2310.661657,
"WLD","POP","MEN","MLN_PER","A","1983",2352.811898,
"WLD","POP","MEN","MLN_PER","A","1984",2394.94867,
"WLD","POP","MEN","MLN_PER","A","1985",2438.068617,
"WLD","POP","MEN","MLN_PER","A","1986",2482.642238,
"WLD","POP","MEN","MLN_PER","A","1987",2528.768145,
"WLD","POP","MEN","MLN_PER","A","1988",2575.089263,
"WLD","POP","MEN","MLN_PER","A","1989",2621.545963,
"WLD","POP","MEN","MLN_PER","A","1990",2668.605102,
"WLD","POP","MEN","MLN_PER","A","1991",2714.450363,
"WLD","POP","MEN","MLN_PER","A","1992",2758.361749,
"WLD","POP","MEN","MLN_PER","A","1993",2801.260616,
"WLD","POP","MEN","MLN_PER","A","1994",2843.434272,
"WLD","POP","MEN","MLN_PER","A","1995",2885.184243,
"WLD","POP","MEN","MLN_PER","A","1996",2926.632436,
"WLD","POP","MEN","MLN_PER","A","1997",2967.905339,
"WLD","POP","MEN","MLN_PER","A","1998",3008.968269,
"WLD","POP","MEN","MLN_PER","A","1999",3049.822571,
"WLD","POP","MEN","MLN_PER","A","2000",3091.09954,
"WLD","POP","MEN","MLN_PER","A","2001",3132.616861,
"WLD","POP","MEN","MLN_PER","A","2002",3173.87743,
"WLD","POP","MEN","MLN_PER","A","2003",3215.038716,
"WLD","POP","MEN","MLN_PER","A","2004",3256.371437,
"WLD","POP","MEN","MLN_PER","A","2005",3298.026086,
"WLD","POP","MEN","MLN_PER","A","2006",3340.199246,
"WLD","POP","MEN","MLN_PER","A","2007",3383.11761,
"WLD","POP","MEN","MLN_PER","A","2008",3426.553494,
"WLD","POP","MEN","MLN_PER","A","2009",3470.393478,
"WLD","POP","MEN","MLN_PER","A","2010",3514.408099,
"WLD","POP","MEN","MLN_PER","A","2011",3558.591639,
"WLD","POP","MEN","MLN_PER","A","2012",3603.431427,
"WLD","POP","MEN","MLN_PER","A","2013",3648.401069,
"WLD","POP","MEN","MLN_PER","A","2014",3693.112765,
"WLD","POP","MEN","MLN_PER","A","2015",3737.402731,
"WLD","POP","MEN","MLN_PER","A","2016",3781.091375,
"WLD","POP","MEN","MLN_PER","A","2017",3824.259773,
"WLD","POP","MEN","MLN_PER","A","2018",3866.135267,
"WLD","POP","MEN","MLN_PER","A","2019",3906.407853,
"WLD","POP","MEN","MLN_PER","A","2020",3943.612191,
"WLD","POP","MEN","MLN_PER","A","2021",3976.648224,
"WLD","POP","TOT","MLN_PER","A","1950",2499.322159,
"WLD","POP","TOT","MLN_PER","A","1951",2543.130382,
"WLD","POP","TOT","MLN_PER","A","1952",2590.270901,
"WLD","POP","TOT","MLN_PER","A","1953",2640.278797,
"WLD","POP","TOT","MLN_PER","A","1954",2691.979338,
"WLD","POP","TOT","MLN_PER","A","1955",2746.07214,
"WLD","POP","TOT","MLN_PER","A","1956",2801.002628,
"WLD","POP","TOT","MLN_PER","A","1957",2857.866857,
"WLD","POP","TOT","MLN_PER","A","1958",2916.108095,
"WLD","POP","TOT","MLN_PER","A","1959",2970.292188,
"WLD","POP","TOT","MLN_PER","A","1960",3019.233433,
"WLD","POP","TOT","MLN_PER","A","1961",3068.370612,
"WLD","POP","TOT","MLN_PER","A","1962",3126.686742,
"WLD","POP","TOT","MLN_PER","A","1963",3195.779242,
"WLD","POP","TOT","MLN_PER","A","1964",3267.212339,
"WLD","POP","TOT","MLN_PER","A","1965",3337.111982,
"WLD","POP","TOT","MLN_PER","A","1966",3406.417035,
"WLD","POP","TOT","MLN_PER","A","1967",3475.448166,
"WLD","POP","TOT","MLN_PER","A","1968",3546.810806,
"WLD","POP","TOT","MLN_PER","A","1969",3620.655272,
"WLD","POP","TOT","MLN_PER","A","1970",3695.390336,
"WLD","POP","TOT","MLN_PER","A","1971",3770.163091,
"WLD","POP","TOT","MLN_PER","A","1972",3844.800887,
"WLD","POP","TOT","MLN_PER","A","1973",3920.251502,
"WLD","POP","TOT","MLN_PER","A","1974",3995.517076,
"WLD","POP","TOT","MLN_PER","A","1975",4069.437229,
"WLD","POP","TOT","MLN_PER","A","1976",4142.505884,
"WLD","POP","TOT","MLN_PER","A","1977",4215.772485,
"WLD","POP","TOT","MLN_PER","A","1978",4289.65771,
"WLD","POP","TOT","MLN_PER","A","1979",4365.582872,
"WLD","POP","TOT","MLN_PER","A","1980",4444.007708,
"WLD","POP","TOT","MLN_PER","A","1981",4524.627659,
"WLD","POP","TOT","MLN_PER","A","1982",4607.984869,
"WLD","POP","TOT","MLN_PER","A","1983",4691.884236,
"WLD","POP","TOT","MLN_PER","A","1984",4775.836074,
"WLD","POP","TOT","MLN_PER","A","1985",4861.730613,
"WLD","POP","TOT","MLN_PER","A","1986",4950.06334,
"WLD","POP","TOT","MLN_PER","A","1987",5040.984498,
"WLD","POP","TOT","MLN_PER","A","1988",5132.293971,
"WLD","POP","TOT","MLN_PER","A","1989",5223.704306,
"WLD","POP","TOT","MLN_PER","A","1990",5316.175861,
"WLD","POP","TOT","MLN_PER","A","1991",5406.245865,
"WLD","POP","TOT","MLN_PER","A","1992",5492.686095,
"WLD","POP","TOT","MLN_PER","A","1993",5577.433522,
"WLD","POP","TOT","MLN_PER","A","1994",5660.727994,
"WLD","POP","TOT","MLN_PER","A","1995",5743.219455,
"WLD","POP","TOT","MLN_PER","A","1996",5825.145298,
"WLD","POP","TOT","MLN_PER","A","1997",5906.481261,
"WLD","POP","TOT","MLN_PER","A","1998",5987.312479,
"WLD","POP","TOT","MLN_PER","A","1999",6067.758459,
"WLD","POP","TOT","MLN_PER","A","2000",6148.898977,
"WLD","POP","TOT","MLN_PER","A","2001",6230.746981,
"WLD","POP","TOT","MLN_PER","A","2002",6312.407361,
"WLD","POP","TOT","MLN_PER","A","2003",6393.898365,
"WLD","POP","TOT","MLN_PER","A","2004",6475.751477,
"WLD","POP","TOT","MLN_PER","A","2005",6558.176119,
"WLD","POP","TOT","MLN_PER","A","2006",6641.416216,
"WLD","POP","TOT","MLN_PER","A","2007",6725.948545,
"WLD","POP","TOT","MLN_PER","A","2008",6811.597272,
"WLD","POP","TOT","MLN_PER","A","2009",6898.305911,
"WLD","POP","TOT","MLN_PER","A","2010",6985.603103,
"WLD","POP","TOT","MLN_PER","A","2011",7073.125423,
"WLD","POP","TOT","MLN_PER","A","2012",7161.697923,
"WLD","POP","TOT","MLN_PER","A","2013",7250.593368,
"WLD","POP","TOT","MLN_PER","A","2014",7339.01342,
"WLD","POP","TOT","MLN_PER","A","2015",7426.597538,
"WLD","POP","TOT","MLN_PER","A","2016",7513.474235,
"WLD","POP","TOT","MLN_PER","A","2017",7599.822403,
"WLD","POP","TOT","MLN_PER","A","2018",7683.789831,
"WLD","POP","TOT","MLN_PER","A","2019",7764.951032,
"WLD","POP","TOT","MLN_PER","A","2020",7840.95288,
"WLD","POP","TOT","MLN_PER","A","2021",7909.295151,
"WLD","POP","WOMEN","MLN_PER","A","1950",1253959.192,
"WLD","POP","WOMEN","MLN_PER","A","1951",1275657.2,
"WLD","POP","WOMEN","MLN_PER","A","1952",1298870.918,
"WLD","POP","WOMEN","MLN_PER","A","1953",1323619.575,
"WLD","POP","WOMEN","MLN_PER","A","1954",1349056.17,
"WLD","POP","WOMEN","MLN_PER","A","1955",1375679.81,
"WLD","POP","WOMEN","MLN_PER","A","1956",1402797.73,
"WLD","POP","WOMEN","MLN_PER","A","1957",1430910.6,
"WLD","POP","WOMEN","MLN_PER","A","1958",1459569.068,
"WLD","POP","WOMEN","MLN_PER","A","1959",1486303.679,
"WLD","POP","WOMEN","MLN_PER","A","1960",1510688.912,
"WLD","POP","WOMEN","MLN_PER","A","1961",1535203.725,
"WLD","POP","WOMEN","MLN_PER","A","1962",1564164.693,
"WLD","POP","WOMEN","MLN_PER","A","1963",1598335.77,
"WLD","POP","WOMEN","MLN_PER","A","1964",1633653.663,
"WLD","POP","WOMEN","MLN_PER","A","1965",1668335.035,
"WLD","POP","WOMEN","MLN_PER","A","1966",1702846.63,
"WLD","POP","WOMEN","MLN_PER","A","1967",1737240.771,
"WLD","POP","WOMEN","MLN_PER","A","1968",1772693.691,
"WLD","POP","WOMEN","MLN_PER","A","1969",1809246.442,
"WLD","POP","WOMEN","MLN_PER","A","1970",1846211.471,
"WLD","POP","WOMEN","MLN_PER","A","1971",1883204.546,
"WLD","POP","WOMEN","MLN_PER","A","1972",1919985.05,
"WLD","POP","WOMEN","MLN_PER","A","1973",1957045.677,
"WLD","POP","WOMEN","MLN_PER","A","1974",1994038.321,
"WLD","POP","WOMEN","MLN_PER","A","1975",2030484.812,
"WLD","POP","WOMEN","MLN_PER","A","1976",2066689.025,
"WLD","POP","WOMEN","MLN_PER","A","1977",2103015.723,
"WLD","POP","WOMEN","MLN_PER","A","1978",2139666.266,
"WLD","POP","WOMEN","MLN_PER","A","1979",2177407.013,
"WLD","POP","WOMEN","MLN_PER","A","1980",2216204.569,
"WLD","POP","WOMEN","MLN_PER","A","1981",2255985.84,
"WLD","POP","WOMEN","MLN_PER","A","1982",2297323.213,
"WLD","POP","WOMEN","MLN_PER","A","1983",2339072.341,
"WLD","POP","WOMEN","MLN_PER","A","1984",2380887.405,
"WLD","POP","WOMEN","MLN_PER","A","1985",2423661.994,
"WLD","POP","WOMEN","MLN_PER","A","1986",2467421.105,
"WLD","POP","WOMEN","MLN_PER","A","1987",2512216.35,
"WLD","POP","WOMEN","MLN_PER","A","1988",2557204.711,
"WLD","POP","WOMEN","MLN_PER","A","1989",2602158.348,
"WLD","POP","WOMEN","MLN_PER","A","1990",2647570.759,
"WLD","POP","WOMEN","MLN_PER","A","1991",2691795.507,
"WLD","POP","WOMEN","MLN_PER","A","1992",2734324.345,
"WLD","POP","WOMEN","MLN_PER","A","1993",2776172.908,
"WLD","POP","WOMEN","MLN_PER","A","1994",2817293.724,
"WLD","POP","WOMEN","MLN_PER","A","1995",2858035.214,
"WLD","POP","WOMEN","MLN_PER","A","1996",2898512.864,
"WLD","POP","WOMEN","MLN_PER","A","1997",2938575.923,
"WLD","POP","WOMEN","MLN_PER","A","1998",2978344.21,
"WLD","POP","WOMEN","MLN_PER","A","1999",3017935.888,
"WLD","POP","WOMEN","MLN_PER","A","2000",3057799.436,
"WLD","POP","WOMEN","MLN_PER","A","2001",3098130.119,
"WLD","POP","WOMEN","MLN_PER","A","2002",3138529.931,
"WLD","POP","WOMEN","MLN_PER","A","2003",3178859.651,
"WLD","POP","WOMEN","MLN_PER","A","2004",3219380.04,
"WLD","POP","WOMEN","MLN_PER","A","2005",3260150.031,
"WLD","POP","WOMEN","MLN_PER","A","2006",3301216.975,
"WLD","POP","WOMEN","MLN_PER","A","2007",3342830.937,
"WLD","POP","WOMEN","MLN_PER","A","2008",3385043.779,
"WLD","POP","WOMEN","MLN_PER","A","2009",3427912.429,
"WLD","POP","WOMEN","MLN_PER","A","2010",3471195.007,
"WLD","POP","WOMEN","MLN_PER","A","2011",3514533.789,
"WLD","POP","WOMEN","MLN_PER","A","2012",3558266.498,
"WLD","POP","WOMEN","MLN_PER","A","2013",3602192.302,
"WLD","POP","WOMEN","MLN_PER","A","2014",3645900.652,
"WLD","POP","WOMEN","MLN_PER","A","2015",3689194.806,
"WLD","POP","WOMEN","MLN_PER","A","2016",3732382.86,
"WLD","POP","WOMEN","MLN_PER","A","2017",3775562.63,
"WLD","POP","WOMEN","MLN_PER","A","2018",3817654.563,
"WLD","POP","WOMEN","MLN_PER","A","2019",3858543.176,
"WLD","POP","WOMEN","MLN_PER","A","2020",3897340.687,
"WLD","POP","WOMEN","MLN_PER","A","2021",3932646.926,
"G20","POP","MEN","MLN_PER","A","1950",931.005479678411,
"G20","POP","MEN","MLN_PER","A","1951",945.94062659193,
"G20","POP","MEN","MLN_PER","A","1952",963.271555570909,
"G20","POP","MEN","MLN_PER","A","1953",981.371534020206,
"G20","POP","MEN","MLN_PER","A","1954",999.983851235264,
"G20","POP","MEN","MLN_PER","A","1955",1019.43498129023,
"G20","POP","MEN","MLN_PER","A","1956",1038.56637710721,
"G20","POP","MEN","MLN_PER","A","1957",1058.3939455408,
"G20","POP","MEN","MLN_PER","A","1958",1078.64839446734,
"G20","POP","MEN","MLN_PER","A","1959",1096.42446928392,
"G20","POP","MEN","MLN_PER","A","1960",1110.61836461877,
"G20","POP","MEN","MLN_PER","A","1961",1125.37658038202,
"G20","POP","MEN","MLN_PER","A","1962",1144.66966457202,
"G20","POP","MEN","MLN_PER","A","1963",1169.04471842551,
"G20","POP","MEN","MLN_PER","A","1964",1194.22296147783,
"G20","POP","MEN","MLN_PER","A","1965",1218.4484905986,
"G20","POP","MEN","MLN_PER","A","1966",1241.98350613806,
"G20","POP","MEN","MLN_PER","A","1967",1265.13057885984,
"G20","POP","MEN","MLN_PER","A","1968",1289.30664435803,
"G20","POP","MEN","MLN_PER","A","1969",1314.61562413528,
"G20","POP","MEN","MLN_PER","A","1970",1340.1291305089,
"G20","POP","MEN","MLN_PER","A","1971",1366.13749773805,
"G20","POP","MEN","MLN_PER","A","1972",1391.72660154221,
"G20","POP","MEN","MLN_PER","A","1973",1417.05814993844,
